comment_text,religion_creed,race_ethnicity,physical_disability,gender_sexualorientation,other
skandal bokep terbaru indo viral di tiktok nih janda sange ngewe sama ponakan nya di taman atau cek di komentar sangeaaaaaaaaaah sangebanget bokepterbaru bokepbarat bokepindo viralindo,0,0,0,1,0
skandal bokep terbaru indo viral tiktok janda ngewe bareng ponakan atau cek di komentar sangeaaaaaaaaaah sangebanget bokepterbaru bokepbarat viralindo bokepindo,0,0,0,1,0
klu gay asik tu gesek kontol,0,0,0,1,0
skandal bokep orang sunda terbaru viral salam pramuka pelajar ngewe di ruang tamu rumah pacarnya full video cek di bio atau cek di komentar bokepterbaru bokep indo sange mesum sangeaaaaaaaaaah,0,0,0,1,0
hatihati gaes jgn sampai anaknya jadi korban kaum sodom sdh gentayangan belasan santri di solok disodomi pengasuh ponpes diimingi game online,1,0,0,1,0
kaum sodom kaya kamu kal,1,0,0,1,0
em iyes lili ugh ah clep clep genjot memek kamu uh sempit goyang kontol aku smpe kamu desah ahah,0,0,0,1,0
puluhan tahun di puja debagai panelis dan sutradara ternyata bencong suko bool julukannya ketua buzzerrp bani bipang penggonggong istana pemujanya kaum sampah,1,0,0,1,0
buzzerrp bani bipang kalau tamatin jelas jelek bencong suka gonggong ciri kas kaum komunis pki,1,0,0,1,0
bokep janda indo sange berat colmek memek basah abg pns sma viral kelpaks,0,0,0,0,0
isep ujung kontol kamu rt bibiedynar ah ah aku kobel memek kamu tetek kamu aku remas dan aku cipok kamu ciuman ah ah,0,0,0,0,0
 nabi luth as hujan batu hujan batu yang terjadi di kota sodom yang sekarang dikenal dengan perbatasan israel yordania atau laut mati disebabkan karena kaum nabi luth as melakukan perbuatan menyimpang hujan batu seperti yang dikisahkan dalam alquran surah hud   ,1,0,0,0,0
bokep janda sange berat colmek memek basah abg pns sma link full  tkilp,0,0,0,0,0
bokep janda sange berat colmek memek basah abg pns sma tkilp,0,0,0,0,0
partai kaum sange,0,0,0,1,0
idih gila inget si rajesha itu homo alias gay,0,0,0,1,0
tan ayo nungging aku tidak tahan lihat memek qm tidak punya pekerjan ingin aku masuk in kontol aku sambil remas x tetek qm,0,0,0,0,0
saphire astaga sekseh buset buat video clip kok pakai bju begituan mau nunjuki kalau titit dia sudah jadi m m ke jdian kalau di injek tidak bakal berdarah juga,0,0,0,1,0
bokep janda sange berat colmek memek basah abg pns sma pengelnan,0,0,0,0,0
tng saja sayang ah memek kamu sempit sekali sayang nikmat sambil ngegoyang kontol dalam memek bagaimana sayang enak kan,0,0,0,0,0
sayang aku tidak punya ym kamu saja sini biar aku menjilat memek basah merah merekah kamu sampai bersih sreup ahay enak,0,0,0,0,0
yallah orang yg sange akn berkedok mendiri kan pasantren dan berkedok mencari ilmu tauhid tapi ga atau pasantrenya isinya kay gini semua miris njir bapanya tokoh agama eh anaknya tukang perkosa ank kalau punya titid didik lah biar ga sangean di michat masih banyak k loh,1,0,0,1,0
gwa masih lebih menghargai kaum pelangi setengah waras daripada pemilik akun fake tukang rusuh ber otak dangkal di media sosial lgbt fake whatever,0,0,0,1,0
bences lu yakok bacot lu fasih amat ngomong bences gak beres nih orang emang kaum lu pendukung bences dan lgbtjangan jangan lu homo sesuai tampang dan gaya ngomong lu,0,0,0,1,0
apa sih kalimat atas sm bawah ngga nyambung nih coba w benerin cewe lebih sangean bener tp ga ketauan karena bisa tahan diri dan jarang yang sampe memperkosa ngga kaya laki sange ga bisa kontrol diri memperkosa masuk berita jadi deh dapet cap gender paling sangean,0,0,0,1,0
pagi juga gay jgn lupa homo hari ini,0,0,0,1,0
pengen ngewe sama bidan semok seksi chatseks chatsekskasar chatsekscerita sangeaaaaaaaaaah,0,0,0,1,0
ngelnjotin memek basah toket gede cewek sange tembem mulus bokep indo jilbab tocil belajar cara ngentot yang benar bokep indo abg mesum memek colmek viral,0,0,1,1,0
msih mending bencong drpd cwok lemss letoy kek gtuh cwih,0,0,0,1,0
nikmat lhhh hnya kaum sodom yg pham,1,0,0,1,0
dasar lakilaki kaum titit anget,0,0,0,0,0
aowkaowkaowkaok minta susu bukan tete anjwink gua gay homo boti ga demen teteeee,0,0,0,1,0
bokep indo viral jilboob hot mesum bokep tante sange bohay memek basah tembem,0,0,0,0,0
pijatpanggilansolo dm  spesialrelaksasiticklingkamasutra maaf no gay no homo towanita jg pasutri privasi aman pijatcapek pijatpasutri pijatsensual wanitasolo pijatplusplus pijatsolo tantesolo pijatpanggilan stwsolo pasutrisolo,0,0,0,1,0
brondong sange pap kontol dong,0,0,0,0,0
hooh temen aku i said bencong homo laknat bwkbskwbsnw,1,0,0,1,0
iya tau gua boti ngondek alias bencong banget sans ga murahan kok gabisa dipake doang apalagi yg cuma modal titit gdl,0,0,0,1,0
eh tapi victor homo beneran dia ikut komunitas gay soalnya wkaka sama si alden w kira fake ternyata temennya temen gue satu komunitas barwng dia pernah pap tapi aku tdk dijelaskan nama komunitas itu,0,0,0,1,0
pagii dingin sange pengen liat kontol kamu crot ,0,0,0,0,0
malam jumat sange pengen liat kontol kamu crot,0,0,0,0,0
pagii dingin sange pengen liat kontol kamu crot,0,0,0,0,0
perek najis laknat masuk neraka lu gue peres modar lu,0,0,0,0,0
bah non ni gay ni homo ni lgbt,0,0,0,1,0
tolonglah ya kaum gay gk usah dm buat semak aku normal aku suka sama memek bukan batang paham kau kontol,0,0,0,1,0
dasar kadrun sangean,1,0,0,0,0
ah itu mah bencong berani nya sama kaum hawa  ngomong gede nyalinye seupil ,1,0,0,1,0
tante moms binor abgamples yg pnya fantasi sex jlmx chat ya khusus balam no gay no homo no kaleng,0,0,0,1,0
viral mesum indo kosan bokep abg hijab sange berkntol link ,0,0,0,0,0
maaf kalau theme song jadi gay semua soalnya ownernya juga homo,0,0,0,1,0
kambing congek diantara temen yg ngobrolin mereka anti lgbt meanwhile kerjaan gue bacain bokep homo,0,0,0,1,0
cari ukty haus kontol yukkk ah malam makin hottt sangeaaaaaaaaaa kontolinaku pejuhin chatsex,0,0,0,0,0
perusakan moral global lgbt ini juga merusak fitrah manusia mencegah kelahiran merusak moral termasuk menghancurkan banyak keluarga yang normal apalagi kaum gay sudah terbiasa bergontaganti pasangan,0,0,0,1,0
cewek syari ukhti bocil yg suka kontolchat sex dm sajah kita crottttt bareng sangebanget sangeaaaaaaaaaa chatseks hijabsange ukhtysange bacolin pejuhin kontolin,0,0,0,0,0
jilbab muka lacur ini jadi tempat buang pejuh jadi budak siap suruh apa saja bisa ga puas  kontol pengen pejuh tiap hari sangeaaaaaaaaaah pejuhin kontolin hijabsange,0,0,0,0,0
cari ukty haus kontol yukkk ah malam makin hottt sangeaaaaaaaaaa kontolinaku pejuhin chatsex,0,0,0,0,0
cari cewe syari yg suka kontol sangeaaaaaaaaaah kontolin pejuhinmuka,0,0,0,0,0
maljum dapat cewek suka dikontolin pejuhin suka direndahinnn kasarin jilbab tp muka kontol sangeaaaaaaaaaah pejuhin kontolin chatsex,0,0,0,0,0
vidio skandal bokep viral indo janda montok abg cantik lagi sangeaan ngajakin abang ojol gante ngewe dikamar sampai puass gtgt ltlt full vidio cek link dibawah kolom tweet komentar sangeaaaaaaaaaah tiktok viral vcs chikajt iloveu,0,0,0,0,0
mau sekali say apa lagi sama kamu memek kali mash sempit pasti nikmat sekali tu oh uh ah sambil ngocok kontol emangnya kmu mau,0,0,0,1,0
cerita tahun memek kamu masih sempit dan kering cerita tahun gambar bugil dan gp terbaru hanya ada di,0,0,0,1,0
iya sayang tngan kiri smbl remas smbl pilin pentil tetek kamu skali aku emut dan aku sedot kelentit kamu lebih dlem,0,0,0,1,0
ehm em sayang muka ku penuh lendir kamu memek kamu deh merah merekah kerasa kedut kontol ku ingin sodok kocok memek kamu,0,0,0,1,0
dorongkontol uh yank qo memek iya sempit sekali yang msuk baru kpala kontol iya itu sayang juga dorong dong,0,0,0,1,0
vidio bokep indo viral abg skandal ngentot cewek hijab yg lagi abis mabuk dikamar hotel sampai muncrat  vidio bokep indo terbaru lainnya cek di kolom komentar dibawah ini sangeaaaaaaaaaah chikajt chikchat vcs viral tiktok,0,0,0,1,0
sini aku bukain aku kenyotin semua badan kamu iya rt oh sayang tetek kamu kenyel benar kocokin sepong kontol aku dong sayang,0,0,0,1,0
della sayang ngewe yuk mumpung malem jumat malamjumat malamjumatcrot pejuhin pejuhinfoto sangeaaaaaaaaaah,0,0,0,1,0
aku peluk kamu dari belakang bebi aku cium leher kamu aku remas susu kamu elus memek kamu mp st,0,0,0,1,0
viral nihh selebgram kesebar video ngewe sama pacar di hotel tubuh nya mulus banget bikin ngaceng full vidionya bokep viral bokep indo skandal mesum piral abg sange,0,0,0,1,0
saran aja kembalilah ke jalan yg lurus kaum sodom,1,0,0,1,0
cewe jilbab sange dengan bantal guling bokep indo abg mesum memek basah viral,0,0,0,1,0
tptptpttp yg gue liat ya tato itu dipake kaum lgbt tptptp idk juga no salty,0,0,0,1,0
skandal bokep indo abg bule sange memek colmek memek basah mulus crot dalam,0,0,0,1,0
masih nunging memek basah lendir becampur ludah kamu dijilatin naik turun sampai ke lubang anus memek sama anus kedutan bareng,0,0,0,1,0
panjang cm berurat tegang dan penuh dng peju malam ini kontol aku buat kamu dear sange memek sengama hardsex,0,0,0,1,0
tadi kejadian lucu guru ku njelas in limp as in adjective itu apa guru ku njelasin e pake gesture  ada yang langsung spontan jawab gay dong iya si itu nunjukin artinya letoy tapi ngakak gitu lo ahahaha,0,0,0,1,0
panjang cm berurat tegang dan penuh dng peju malam ini kontol aku buat kamu dear sange memek sengama hardsex bdsm,0,0,0,1,0
tidak ada toleransi sedikitpun untuk kaum lgbt iman tirmidzi menuliskan hadits nabi saw barangsiapa yang kalian dapati melakukan perbuatan kaum nabi luth maka bunuhlah pelaku dan pasangannya,1,0,0,1,0
ini yang lagi viral di mesos cewe cantik mulus putih lagi sange sampai telanjang di kamar kost memek pink mulus full vidio   link full dikomentar sangeaaaaaaaaaah tiktok chikajt vcs viral,0,0,0,1,0
idih orang jelek dasar,0,0,0,0,1
udah gede tapi cupu wleeek,0,0,0,0,1
dasar lemah lu,0,0,0,0,1
gw perkosa ibu lu,0,0,0,0,1
terniatttt omg my ciken spesialis jamet kah elo,0,1,0,0,0
ngentot gw ewe nyokap lu ya,0,0,0,0,0
dasar jamet tolol,0,1,0,0,0
kuntet mah kuntet aja cacat,0,1,1,0,0
orang sunda gatelan minta diperkosa,1,1,0,0,0
kamu jamet,0,1,0,0,0
haha dasar botak,0,0,1,0,0
orang madura terbelakang dasar primitif,0,1,0,0,0
rayaaa kayanya temen kls  gue lebih jamet dah drpd yg kls ,0,1,0,0,0
minta diperkosa emang,0,0,0,0,0
minta dibunuh emang gue bunuh lu ya,0,0,0,0,1
bego parah emang,0,0,0,0,1
pake cadar gatau malu,1,0,0,0,0
bego lu cina gua plorotin lu,0,1,0,0,0
skrg brti lg mode jamet,0,1,0,0,0
salah nya niat dia kan emang menggunakan untuk candaan orang juga gak masalah sih mau laporin ya terserah juga,0,0,0,0,1
kadrun goblok nusantara itu bukan kota blok,0,0,0,0,1
minta disantet emang,0,0,0,0,1
lemah sekali dia,0,0,0,0,1
iy emang tempat nongkrong jamet termasuk lu,0,1,0,0,0
kalau ingat jepang banyak yg tau dan familiar banget pastinya sama eks pm jepang shinzo abe kadrun versi orang jepang bgtu membenci sampai melakukan segala cara untuk membunuh amit deh semoga dihukum seberatberatnya buat terdakwa rip abe,1,0,0,0,0
dasar kadrun bego sampah peradaban loe minggat sana klo gak bisa loe hargai ideologi negara kadrun dongok,1,0,0,0,0
iya kebiri kimia dlu baru diproses hukum habis itu dipenjara hajar aja terus biar dia trauma dihajar napi lain walau trauma dia nanti gak bakal separah trauma korban,0,0,0,0,1
yuhuuu kadrun ogeb dongokkk mendunia trimksh cebong atau gerombolan projo  pro nkri gitu ya kalian mau bilang,0,0,0,0,1
kadrun ogeb gak sebenarnya ngakuin cuma gengsi secara junjungan sampah wkwkkwkw,0,0,0,0,1
konten sampah gak berkualitas,0,0,0,0,1
uninstall aja biar kapok,0,0,0,0,1
kurang perhatian lu,0,0,0,0,1
dan jamet pokoknya,0,1,0,0,0
ustad sampah,1,0,0,0,0
dicekek aja nih orang,0,0,0,0,1
lah lo kan emang jamet purel,0,1,0,0,0
ayo gelut,0,0,0,0,1
dasar otak udang,0,0,0,0,1
hukuman kebiri memang pantas atau masukin ke rsj orang seperti ini,0,0,1,0,0
nah itulah tugas pemerintah untuk memberi penjelasan yg trs menerus diingatkan amp jg hukuman yg seberat beratnya kebiri untuk para pelaku,0,0,1,0,0
jd pacar aku aja mau ga tp klo jamet yh mmf,0,1,0,0,0
dasar bedebah sampah masyarakat tikus koruptor,0,0,0,0,1
sini baku hantam gua ajak gelud gaberani lu,0,0,0,0,1
harus digorok orang itu gorok depan umum,0,0,0,0,1
sipit banget sih lu cina,0,1,1,0,0
sy mah enda takut sama yang ini takutnya cuma sama kadrun yang suka nilep duit donasi,0,0,0,0,1
keparat kau babii,0,0,0,0,1
gampang baper banget sih lu,0,0,0,0,1
jamet iri aja,0,1,0,0,0
hai folowback aku dong di foto profil kamu yang mana tp yang mana saja semua seksi jd horny ingin sengama kamu sayang,0,0,0,1,0
gue samperin rumah lu,0,0,0,0,1
ku laporin bnn kalian anjing,0,0,0,0,1
dasar manusia hina lu,0,0,0,0,1
kepet nih orang,0,0,0,0,1
gendut lu pemalas bego dasar homo,0,0,1,1,0
hukum mati aja manusia biadap ini langsung bodo amat mau disidang dmna,0,0,0,0,1
giliran tag jamet aja kena nya di gua,0,1,0,0,0
gak suka orang sunda,0,1,0,0,0
berantem kita,0,0,0,0,1
buaya jamet tapii seru si aga ngeselin ajaa,0,1,0,0,0
kita berantem sini,0,0,0,0,1
gua yang kaga oke berantem kita,0,0,0,0,1
mw berantem kh ziv,0,0,0,0,1
kalo mw berantem bilang dik,0,0,0,0,1
berantem kt,0,0,0,0,1
gua gengbeng mampus lu,0,0,0,0,1
cacat banget sih cupu,0,0,1,0,0
manusia lemah,0,0,0,0,1
tp fakta nya hasil pemilu ga jauh dr survei loh drunbeda klu survei nya kadrun menyesat kan seperti pas pilpres kemarinkkkk,0,0,0,0,1
klu di survei anies yg unggul pasti kadrun beda lg pendapat nyaya kan drun,0,0,0,0,1
boikot aja produk itu,0,0,0,0,1
ini mah ngajak gelud,0,0,0,0,1
gaya lu kolot banget,0,0,0,0,1
gue cekek mampus lu,0,0,0,0,1
arab tolol,1,1,0,0,0
makanan gak enak najis,0,0,0,0,1
mau gue laporin mamanya anaknya konyol bgt,0,0,0,0,1
atheis kampungan lu,1,0,0,0,0
ada aja orang gapunya agama kayak gini,1,0,0,0,0
pengen dibegal ini orang,0,0,0,0,1
ak mau berantem sama km,0,0,0,0,1
ak laporin km sama tim sensus,0,0,0,0,1
udah jelek kagok,0,0,0,0,1
gasuka orang kolot,0,1,0,0,0
juna cupu banget,0,0,0,0,1
dasar jelek ew,0,0,0,0,0
yg pasti ga kaya elu soalnya lu cina,0,1,0,0,0
jamet keliatan,0,1,0,0,0
bukan nya lu geng jamet,0,1,0,0,0
bukannya lu geng madura,0,1,0,0,0
jadi orang kok sensitif banget,0,0,0,0,1
blacklist aja nih orang dari semua universitas,0,0,0,0,1
wkwkwk raaa iihh gue abis baca onoh ternyata sejamet nya ketikan lu masih ada yg lebih jamet lagi,0,1,0,0,0
rara mah ketikan jametnya klo emng lagi jamet mode on doang kan agak kaget baca see,0,1,0,0,0
yaaahh malah ceritaa dah ah males ibu sambungnya cina,0,1,0,0,0
besok besok gw ngeledekin orang yg rumahnya di cina bisr crush gw jadi orang cina,0,1,0,0,0
jorok banget dia,0,0,0,0,1
opini lu jelek jd mending mingkem,0,0,0,0,1
emng indo jelek kok dri segi kualitas siaran tv ngapa alergi sama fakta dah jelek ya jelek aja apa yg perlu dibanggain,0,0,0,0,1
di tl sok cool aslinya jamet,0,1,0,0,0
bentar lagi kadrun nangis kejer kena jemput polisi wkwkkww mknya jangan jadi kadrun fix goblok sampe sum,0,0,0,0,1
pls buat temen baru gue klo mau follow ig gue ig ereel aja ya yang sepi nan jamet ituuu pls main acc gue alay bgt trs spam kipop mulu,0,1,0,0,0
alay banget sih lu,0,0,0,0,1
alay emang si jablay,0,0,0,1,0
ayo ayo aku remas tetek mu sambil aku jilat memek mu hinga basah sayang kamu bisa kulum kontol ku hinga pancut,0,0,0,1,0
beat sebelah motor jamet,0,1,0,0,0
baku hantam saja kita,0,0,0,0,1
berantem dulu sm aku,0,0,0,0,1
ijin keluar hengpon gue panas bgt buat ngomongin org jelek,0,0,0,0,1
sesama kafir mereka akan saling membela,1,0,0,0,0
yaelah emang acara indonesia jelek jelek ko yang bagus bisa diitu pake jari,0,0,0,0,1
kgk ah lu jamet,0,1,0,0,0
tarbenakel itu tempat ibadah sementara untuk orang israel yang mengikuti musa exodus dari mesir atuh kafir jaman agama yahudi belum ada hingga pasca rezim solomo di abad  sm,1,0,0,0,0
israel itu cuma gelar yang di beri jibril ke yacob fir baca isi kitab suci fir kafir yarusalem di janjikan buat pengikut musa bukan untuk y fir agama y juga baru ada di abad  sm,1,0,0,0,0
ini laporin apa ya,0,0,0,0,1
karena sy kyai maka group sekomunitas ga ada yg berani nasehatin saya pak prof walau yg diluar itu  non nu  banyak yg takhdzir saya liberal komunis syiah kafir dan penghuni neraka,1,0,0,0,0
coba loe buka wikipedia apa itu kadrun  ternyata kadrun itu sekelompok orang tolol kwkwkwk,0,0,0,0,1
berdebat sama kadrun gak ada mutunya yang intelek dong drun biar nambah wawasan kalo nyinyir model gini sih pantesnya loe debat sama yang kelas kaki  setara tuuuh,0,0,0,0,1
antitesisnya kadrun ngerti gak loe antitesis  sonoo cari kamus,0,0,0,0,1
gak ada yang bilang hebat hanya saja setiap niat baik mestinya diapresiasi dong boss dalam soal hebat gak hebat parameter anda apa  kedua siapa sieh kadrun yang mau loe banggain  brizieq  amrozi,0,0,0,0,1
emang nya kita kadrun,0,0,0,0,1
bisa satu dua ayat hujat sma pemerintah hapal nama binatang ingat ngomong nya jgn lemah lembut tpi yg kasar auto di sanjung sma gerombolan kadrun,0,0,0,0,1
paling yg bikin kadrun ga aneh,0,0,0,0,1
pasti ngomongin klakuan kadrun  ga aneh kadrun emng soak,0,0,0,0,1
iklasin aja kayaknya penyakit bloon kadrun makin akut,0,0,1,0,0
dan sya baca bnyk kadrun meng aminkan doa nya,0,0,0,0,1
kita kan msih waras kita kn bukan kadrun msh punya nalar klo kadrun auto percya langsung nyembah ga percya wong baliho aja di sembah ko,0,0,0,0,1
hususon buat kadrun di bkin sesantun mungkin,0,0,0,0,1
druun kadrun sini ngopi drun,0,0,0,0,1
mw nyetel musik keras tp dluar sdang tkbiran nnti klihatan kafir bgt ak,1,0,0,0,0
hanya islam kadrun yang paling benar kalian tidak akan pernah pahamtakbiirrr,1,0,0,0,0
lembaga bginian tempat kadrun numpang hidup enak,1,0,0,0,0
kadrun yg bgini klo sudah dtutup sumber ekonominya pasti tar bilang negara lakukan ksewenangan,0,0,0,0,1
asal jangan sebut diriku kadrun pasti aq masih tersenyum,0,0,0,0,1
sesama kadrun dlaporin,1,0,0,0,0
kadrun emang gtu klo satu gerombolan klakuan bejat pun slalu bawa agama padahal yg dlakukan bukan ajaran bisa jdi dia bukan islam cuma lahir br ktp islam,1,0,0,0,0
tolol lu ngaji dmana tong mengkafirkan orang nabi aja melarang umatnya mushi kafir bahkan dlindungi agama lu ala isis dan taliban to ala pks dan fpi yg cuma atas nama islam klakuan iblis,1,0,0,0,0
kadrun mana takut dosa dalil agama ja brani dplintir,1,0,0,0,0
ini ya maksut lo kafir itu,1,0,0,0,0
smakin jlas kadrun berafiliasi dng siapa,1,0,0,0,0
yg ini dr awal jabat sampe menjelang akhir jabatan krpleset teru sampe nyebur got trtep js dpuja kadrun,1,0,0,0,0
trbukti kadrun banyak manfaatin dana donasi,1,0,0,0,0
penistaan agama kata kadrun bawa agama berhubung satu gerombolan dan tanda pnikmat uang donasi makanya mingkem bacot g brani triak penistaan agama,1,0,0,0,0
kadrun radikal otak kopong ngomongnya ngasal emang siape lo ,1,0,0,0,0
siapa yg mau ikutan ngebela yg gak bener kecuali wartawan dr gerombolan kadrun radikal yg mikir kebalik,1,0,0,0,0
kadrun hidupnya di gurun padang pasir,1,0,0,0,0
dulu kuda makan rumput sekarang makan berger yg isi import dr yahudi,1,0,0,0,0
kerjaan kaum kadrun radikal ,1,0,0,0,0
tp klo kadrun yg nyumbang biarin ajalah yg nilep jg bangsanya dia,1,0,0,0,0
