text,label
tng saja sayang ah memek kamu sempit sekali sayang nikmat sambil ngegoyang kontol dalam memek bagaimana sayang enak kan,individual
sayang aku tidak punya ym kamu saja sini biar aku menjilat memek basah merah merekah kamu sampai bersih sreup ahay enak,individual
@cintada yallah orang yg sange akn berkedok mendiri kan pasantren dan berkedok mencari ilmu tauhid tapi ga atau pasantrenya isinya kay gini semua miris njir bapanya tokoh agama eh anaknya tukang perkosa ank kalau punya titid didik lah biar ga sangean di michat masih banyak k loh,individual
gwa masih lebih menghargai kaum pelangi setengah waras daripada pemilik akun fake tukang rusuh ber otak dangkal di media sosial lgbt fake whatever,group
@aldrich @kurawa bences lu yakok bacot lu fasih amat ngomong bences gak beres nih orang emang kaum lu pendukung bences dan lgbtjangan jangan lu homo sesuai tampang dan gaya ngomong lu,individual
@hootersya apa sih kalimat atas sm bawah ngga nyambung nih coba w benerin cewe lebih sangean bener tp ga ketauan karena bisa tahan diri dan jarang yang sampe memperkosa ngga kaya laki sange ga bisa kontrol diri memperkosa masuk berita jadi deh dapet cap gender paling sangean,group
@convomfs pagi juga gay jgn lupa homo hari ini,individual
pengen ngewe sama bidan semok seksi chatseks chatsekskasar chatsekscerita sangeaaaaaaaaaah,individual
ngelnjotin memek basah toket gede cewek sange tembem mulus bokep indo jilbab tocil belajar cara ngentot yang benar bokep indo abg mesum memek colmek viral,individual
@acaforger msih mending bencong drpd cwok lemss letoy kek gtuh cwih,individual
@fourten @mrsmanjiro @acaforger @whooslilie @kimldoah @aespaofficial nikmat lhhh hnya kaum sodom yg pham,group
@mengslo dasar lakilaki kaum titit anget,individual
@ryuitzx aowkaowkaowkaok minta susu bukan tete anjwink gua gay homo boti ga demen teteeee,individual
bokep indo viral jilboob hot mesum bokep tante sange bohay memek basah tembem,individual
pijatpanggilansolo dm spesialrelaksasiticklingkamasutra maaf no gay no homo towanita jg pasutri privasi aman pijatcapek pijatpasutri pijatsensual wanitasolo pijatplusplus pijatsolo tantesolo pijatpanggilan stwsolo pasutrisolo,individual
brondong sange pap kontol dong,individual
@eteranally hooh temen aku i said bencong homo laknat bwkbskwbsnw,individual
iya tau gua boti ngondek alias bencong banget sans ga murahan kok gabisa dipake doang apalagi yg cuma modal titit gdl,individual
eh tapi victor homo beneran dia ikut komunitas gay soalnya wkaka sama si alden w kira fake ternyata temennya temen gue satu komunitas barwng dia pernah pap tapi aku tdk dijelaskan nama komunitas itu,individual
pagii dingin sange pengen liat kontol kamu crot,individual
malam jumat sange pengen liat kontol kamu crot,individual
pagii dingin sange pengen liat kontol kamu crot,individual
perek najis laknat masuk neraka lu gue peres modar lu,individual
@pinkeachh @camawinga bah non ni gay ni homo ni lgbt,individual
tolonglah ya kaum gay gk usah dm buat semak aku normal aku suka sama memek bukan batang paham kau kontol,group
dasar kadrun sangean,group
@littlevixen @warrior ah itu mah bencong berani nya sama kaum hawa ngomong gede nyalinye seupil,group
tante moms binor abgamples yg pnya fantasi sex jlmx chat ya khusus balam no gay no homo no kaleng,group
viral mesum indo kosan bokep abg hijab sange berkntol link,individual
maaf kalau theme song jadi gay semua soalnya ownernya juga homo,group
kambing congek diantara temen yg ngobrolin mereka anti lgbt meanwhile kerjaan gue bacain bokep homo,group
cari ukty haus kontol yukkk ah malam makin hottt sangeaaaaaaaaaa kontolinaku pejuhin chatsex,individual
@miksopian perusakan moral global lgbt ini juga merusak fitrah manusia mencegah kelahiran merusak moral termasuk menghancurkan banyak keluarga yang normal apalagi kaum gay sudah terbiasa bergontaganti pasangan,group
cewek syari ukhti bocil yg suka kontolchat sex dm sajah kita crottttt bareng sangebanget sangeaaaaaaaaaa chatseks hijabsange ukhtysange bacolin pejuhin kontolin,individual
jilbab muka lacur ini jadi tempat buang pejuh jadi budak siap suruh apa saja bisa ga puas kontol pengen pejuh tiap hari sangeaaaaaaaaaah pejuhin kontolin hijabsange,individual
cari ukty haus kontol yukkk ah malam makin hottt sangeaaaaaaaaaa kontolinaku pejuhin chatsex,individual
cari cewe syari yg suka kontol sangeaaaaaaaaaah kontolin pejuhinmuka,individual
maljum dapat cewek suka dikontolin pejuhin suka direndahinnn kasarin jilbab tp muka kontol sangeaaaaaaaaaah pejuhin kontolin chatsex,individual
vidio skandal bokep viral indo janda montok abg cantik lagi sangeaan ngajakin abang ojol gante ngewe dikamar sampai puass gtgt@ayulestarisange ltlt full vidio cek link dibawah kolom tweet komentar sangeaaaaaaaaaah tiktok viral vcs chikajt iloveu,individual
mau sekali say apa lagi sama kamu memek kali mash sempit pasti nikmat sekali tu oh uh ah sambil ngocok kontol emangnya kmu mau,individual
cerita tahun memek kamu masih sempit dan kering cerita tahun gambar bugil dan gp terbaru hanya ada di,individual
iya sayang tngan kiri smbl remas smbl pilin pentil tetek kamu skali aku emut dan aku sedot kelentit kamu lebih dlem,individual
ehm em sayang muka ku penuh lendir kamu memek kamu deh merah merekah kerasa kedut kontol ku ingin sodok kocok memek kamu,individual
dorongkontol uh yank qo memek iya sempit sekali yang msuk baru kpala kontol iya itu sayang juga dorong dong,individual
vidio bokep indo viral abg skandal ngentot cewek hijab yg lagi abis mabuk dikamar hotel sampai muncrat @bohaybokep vidio bokep indo terbaru lainnya cek di kolom komentar dibawah ini sangeaaaaaaaaaah chikajt chikchat vcs viral tiktok,individual
sini aku bukain aku kenyotin semua badan kamu iya rt oh sayang tetek kamu kenyel benar kocokin sepong kontol aku dong sayang,individual
della sayang ngewe yuk mumpung malem jumat malamjumat malamjumatcrot pejuhin pejuhinfoto sangeaaaaaaaaaah,individual
aku peluk kamu dari belakang bebi aku cium leher kamu aku remas susu kamu elus memek kamu mp st,individual
viral nihh selebgram kesebar video ngewe sama pacar di hotel tubuh nya mulus banget bikin ngaceng full vidionya @binorhot bokep viral bokep indo skandal mesum piral abg sange,individual
@buuny saran aja kembalilah ke jalan yg lurus kaum sodom,group
cewe jilbab sange dengan bantal guling bokep indo abg mesum memek basah viral,individual
@askrlfess tptptpttp yg gue liat ya tato itu dipake kaum lgbt tptptp idk juga no salty,group
masih nunging memek basah lendir becampur ludah kamu dijilatin naik turun sampai ke lubang anus memek sama anus kedutan bareng,individual
panjang cm berurat tegang dan penuh dng peju malam ini kontol aku buat kamu dear sange memek sengama hardsex,individual
panjang cm berurat tegang dan penuh dng peju malam ini kontol aku buat kamu dear sange memek sengama hardsex bdsm,individual
@miksopian tidak ada toleransi sedikitpun untuk kaum lgbt iman tirmidzi menuliskan hadits nabi saw barangsiapa yang kalian dapati melakukan perbuatan kaum nabi luth maka bunuhlah pelaku dan pasangannya,group
ini yang lagi viral di mesos cewe cantik mulus putih lagi sange sampai telanjang di kamar kost memek pink mulus full vidio @indongetot link full dikomentar sangeaaaaaaaaaah tiktok chikajt vcs viral,individual
@poiivce idih orang jelek dasar,individual
udah gede tapi cupu wleeek,individual
dasar lemah lu,individual
gw perkosa ibu lu,individual
@downyxlifebuoys terniatttt omg my ciken spesialis jamet kah elo,individual
ngentot gw ewe nyokap lu ya,individual
dasar jamet tolol,individual
kuntet mah kuntet aja cacat,individual
orang sunda gatelan minta diperkosa,individual
kamu jamet,individual
haha dasar botak,individual
orang madura terbelakang dasar primitif,group
@cacaissleeping rayaaa kayanya temen kls gue lebih jamet dah drpd yg kls,group
minta diperkosa emang,individual
minta dibunuh emang gue bunuh lu ya,individual
bego parah emang,individual
pake cadar gatau malu,individual
bego lu cina gua plorotin lu,individual
@mykejuu skrg brti lg mode jamet,individual
@luthfinashrul kadrun goblok nusantara itu bukan kota blok,individual
minta disantet emang,individual
lemah sekali dia,individual
@vaniptas iy emang tempat nongkrong jamet termasuk lu,individual
kalau ingat jepang banyak yg tau dan familiar banget pastinya sama eks pm jepang shinzo abe kadrun versi orang jepang bgtu membenci sampai melakukan segala cara untuk membunuh amit deh semoga dihukum seberatberatnya buat terdakwa rip abe,group
dasar kadrun bego sampah peradaban loe minggat sana klo gak bisa loe hargai ideologi negara kadrun dongok,individual
iya kebiri kimia dlu baru diproses hukum habis itu dipenjara hajar aja terus biar dia trauma dihajar napi lain walau trauma dia nanti gak bakal separah trauma korban,individual
yuhuuu kadrun ogeb dongokkk mendunia trimksh cebong atau gerombolan projo pro nkri gitu ya kalian mau bilang,group
@dimaselagie kadrun ogeb gak sebenarnya ngakuin cuma gengsi secara junjungan sampah wkwkkwkw,individual
konten sampah gak berkualitas,group
uninstall aja biar kapok,individual
kurang perhatian lu,individual
@rakyact dan jamet pokoknya,individual
ustad sampah,individual
dicekek aja nih orang,individual
@aseliesel lah lo kan emang jamet purel,individual
@flowrymn ayo gelut,individual
dasar otak udang,individual
@firzahusain @azq hukuman kebiri memang pantas atau masukin ke rsj orang seperti ini,individual
@cebongsejati nah itulah tugas pemerintah untuk memberi penjelasan yg trs menerus diingatkan amp jg hukuman yg seberat beratnya kebiri untuk para pelaku,group
@convomf jd pacar aku aja mau ga tp klo jamet yh mmf,individual
dasar bedebah sampah masyarakat tikus koruptor,group
sini baku hantam gua ajak gelud gaberani lu,individual
harus digorok orang itu gorok depan umum,individual
sipit banget sih lu cina,individual
@idafarianda sy mah enda takut sama yang ini takutnya cuma sama kadrun yang suka nilep duit donasi,group
keparat kau babii,individual
gampang baper banget sih lu,individual
@jvvadmalik @sirdkuit @moonareas jamet iri aja,individual
hai folowback aku dong di foto profil kamu yang mana tp yang mana saja semua seksi jd horny ingin sengama kamu sayang,individual
gue samperin rumah lu,individual
@resonaate @railbombast ku laporin bnn kalian anjing,group
dasar manusia hina lu,individual
kepet nih orang,individual
gendut lu pemalas bego dasar homo,individual
@detikcom hukum mati aja manusia biadap ini langsung bodo amat mau disidang dmna,individual
giliran tag jamet aja kena nya di gua,individual
gak suka orang sunda,group
@cigrttsaftsex berantem kita,individual
@regaanteng @moonareas buaya jamet tapii seru si aga ngeselin ajaa,individual
@jnierln kita berantem sini,individual
@onyourjaems gua yang kaga oke berantem kita,individual
@zpangyujz mw berantem kh ziv,individual
@txtfromaury kalo mw berantem bilang dik,individual
@sobjuun berantem kt,individual
gua gengbeng mampus lu,individual
cacat banget sih cupu,individual
@ibnusetyaa manusia lemah,individual
@norasraja @cnnindonesia tp fakta nya hasil pemilu ga jauh dr survei loh drunbeda klu survei nya kadrun menyesat kan seperti pas pilpres kemarinkkkk,group
@mediansportcom @cnnindonesia klu di survei anies yg unggul pasti kadrun beda lg pendapat nyaya kan drun,group
boikot aja produk itu,group
@milageus ini mah ngajak gelud,individual
gaya lu kolot banget,individual
gue cekek mampus lu,individual
arab tolol,group
makanan gak enak najis,group
mau gue laporin mamanya anaknya konyol bgt,individual
atheis kampungan lu,individual
ada aja orang gapunya agama kayak gini,individual
pengen dibegal ini orang,individual
@pulchritudeae ak mau berantem sama km,individual
@jeccacake ak laporin km sama tim sensus,individual
udah jelek kagok,individual
gasuka orang kolot,group
juna cupu banget,individual
dasar jelek ew,individual
@sutanhaeru yg pasti ga kaya elu soalnya lu cina,individual
@ashadidntsleep jamet keliatan,individual
@elvirarizqi @unununsss bukan nya lu geng jamet,group
bukannya lu geng madura,individual
jadi orang kok sensitif banget,individual
blacklist aja nih orang dari semua universitas,individual
@stlobeliee wkwkwk raaa iihh gue abis baca onoh ternyata sejamet nya ketikan lu masih ada yg lebih jamet lagi,individual
@stlobeliee rara mah ketikan jametnya klo emng lagi jamet mode on doang kan agak kaget baca see,individual
yaaahh malah ceritaa dah ah males ibu sambungnya cina,individual
@xiawoodj besok besok gw ngeledekin orang yg rumahnya di cina bisr crush gw jadi orang cina,individual
jorok banget dia,individual
opini lu jelek jd mending mingkem,individual
@doteuing @unmagnetism emng indo jelek kok dri segi kualitas siaran tv ngapa alergi sama fakta dah jelek ya jelek aja apa yg perlu dibanggain,group
@ciyyyum di tl sok cool aslinya jamet,individual
@helmifelis bentar lagi kadrun nangis kejer kena jemput polisi wkwkkww mknya jangan jadi kadrun fix goblok sampe sum,individual
pls buat temen baru gue klo mau follow ig gue ig ereel aja ya yang sepi nan jamet ituuu pls main acc gue alay bgt trs spam kipop mulu,individual
alay banget sih lu,individual
alay emang si jablay,individual
ayo ayo aku remas tetek mu sambil aku jilat memek mu hinga basah sayang kamu bisa kulum kontol ku hinga pancut,individual
@therealclownnn beat sebelah motor jamet,individual
baku hantam saja kita,individual
@chaehryeong berantem dulu sm aku,individual
ijin keluar hengpon gue panas bgt buat ngomongin org jelek,individual
@jhonkosmik sesama kafir mereka akan saling membela,group
@dchocomochi @askrlfess yaelah emang acara indonesia jelek jelek ko yang bagus bisa diitu pake jari,group
@nchristianyu kgk ah lu jamet,individual
@saikru @gadisresidub tarbenakel itu tempat ibadah sementara untuk orang israel yang mengikuti musa exodus dari mesir atuh kafir jaman agama yahudi belum ada hingga pasca rezim solomo di abad sm,group
@saikru @gadisresidub israel itu cuma gelar yang di beri jibril ke yacob fir baca isi kitab suci fir kafir yarusalem di janjikan buat pengikut musa bukan untuk y@hudi fir agama y@hudi juga baru ada di abad sm,group
@daffaeldum ini laporin apa ya,individual
@henrysubiakto karena sy kyai maka group sekomunitas ga ada yg berani nasehatin saya pak prof walau yg diluar itu non nu banyak yg takhdzir saya liberal komunis syiah kafir dan penghuni neraka,group
@akunkelima @yudhiyustira @tanmarm coba loe buka wikipedia apa itu kadrun ternyata kadrun itu sekelompok orang tolol kwkwkwk,group
@akunkelima @yudhiyustira @tanmarm berdebat sama kadrun gak ada mutunya yang intelek dong drun biar nambah wawasan kalo nyinyir model gini sih pantesnya loe debat sama yang kelas kaki setara tuuuh,individual
